ID_CLIENTE;SAFRA_REF;PROBABILIDADE_INADIMPLENCIA
1182975716201409626;2021-10;0.155
1182975716201409626;2021-10;0.155
1182975716201409626;2021-10;0.155
1182975716201409626;2021-10;0.155
1182975716201409626;2021-10;0.155
1182975716201409626;2021-10;0.5173
1182975716201409626;2021-10;0.1574
1182975716201409626;2021-11;0.1917
1182975716201409626;2021-11;0.1917
1182975716201409626;2021-11;0.1917
1182975716201409626;2021-11;0.1917
1182975716201409626;2021-11;0.1917
1192810733461560329;2021-07;0.1161
1192810733461560329;2021-09;0.1183
1192810733461560329;2021-09;0.1183
1192810733461560329;2021-09;0.1183
1192810733461560329;2021-09;0.1183
1192810733461560329;2021-09;0.1183
1192810733461560329;2021-09;0.1183
1192810733461560329;2021-09;0.111
1192810733461560329;2021-09;0.111
1192810733461560329;2021-10;0.1124
1192810733461560329;2021-10;0.1459
1192810733461560329;2021-10;0.1124
1192810733461560329;2021-10;0.112
1192810733461560329;2021-10;0.1291
1192810733461560329;2021-11;0.1133
1192810733461560329;2021-11;0.1133
1192810733461560329;2021-11;0.1133
1192810733461560329;2021-11;0.1133
1192891347324061812;2021-07;0.2934
1192891347324061812;2021-07;0.2923
1192891347324061812;2021-07;0.2923
1192891347324061812;2021-07;0.2923
1192891347324061812;2021-07;0.2923
1192891347324061812;2021-07;0.2923
1192891347324061812;2021-07;0.2919
1192891347324061812;2021-07;0.2923
1192891347324061812;2021-08;0.3492
1192891347324061812;2021-08;0.3492
1192891347324061812;2021-08;0.3507
1192891347324061812;2021-08;0.3507
1192891347324061812;2021-08;0.3507
1192891347324061812;2021-09;0.292
1192891347324061812;2021-09;0.292
1192891347324061812;2021-09;0.292
1192891347324061812;2021-09;0.292
1192891347324061812;2021-09;0.292
1192891347324061812;2021-09;0.292
1192891347324061812;2021-09;0.292
1192891347324061812;2021-09;0.2883
1192891347324061812;2021-09;0.2883
1192891347324061812;2021-09;0.2883
1192891347324061812;2021-10;0.2923
1192891347324061812;2021-10;0.2923
1192891347324061812;2021-10;0.296
1192891347324061812;2021-10;0.296
1192891347324061812;2021-10;0.296
1192891347324061812;2021-10;0.296
1192891347324061812;2021-10;0.296
1192891347324061812;2021-10;0.296
1192891347324061812;2021-11;0.3507
1192891347324061812;2021-11;0.3507
1192891347324061812;2021-11;0.3507
1192891347324061812;2021-11;0.3507
1192891347324061812;2021-11;0.3507
1192891347324061812;2021-11;0.3507
1192891347324061812;2021-11;0.3507
1192891347324061812;2021-11;0.3492
1192891347324061812;2021-11;0.3492
1192891347324061812;2021-11;0.3492
1192891347324061812;2021-11;0.3495
1207306324957395736;2021-08;0.7122
1210783884008131648;2021-07;0.1755
1210783884008131648;2021-07;0.1755
1210783884008131648;2021-07;0.1755
1210783884008131648;2021-07;0.1755
1210783884008131648;2021-07;0.1755
1210783884008131648;2021-07;0.1755
1210783884008131648;2021-09;0.1755
1210783884008131648;2021-10;0.1775
1210783884008131648;2021-11;0.1775
1210783884008131648;2021-11;0.1775
1210783884008131648;2021-11;0.1786
1219954496802643881;2021-10;0.5146
1234611356650812259;2021-07;0.2938
1234611356650812259;2021-09;0.263
1234611356650812259;2021-09;0.2637
1234611356650812259;2021-10;0.2508
1235244772550233980;2021-07;0.1825
1235244772550233980;2021-07;0.1838
1235244772550233980;2021-07;0.1842
1235244772550233980;2021-07;0.1954
1235244772550233980;2021-08;0.1961
1235244772550233980;2021-08;0.1936
1235244772550233980;2021-08;0.1824
1235244772550233980;2021-08;0.1824
1235244772550233980;2021-09;0.1811
1235244772550233980;2021-09;0.1811
1235244772550233980;2021-10;0.1819
1235244772550233980;2021-10;0.186
1235244772550233980;2021-10;0.186
1235244772550233980;2021-10;0.186
1235244772550233980;2021-11;0.1872
1235244772550233980;2021-11;0.1858
1235244772550233980;2021-11;0.1814
1235244772550233980;2021-11;0.1814
1239032704486561936;2021-11;0.5346
1239032704486561936;2021-11;0.5208
1246864346193559124;2021-11;0.4634
1253437108265925705;2021-07;0.1567
1253437108265925705;2021-07;0.1567
1253437108265925705;2021-07;0.1567
1253437108265925705;2021-07;0.1522
1253437108265925705;2021-07;0.1519
1253437108265925705;2021-07;0.1522
1253437108265925705;2021-08;0.4867
1253437108265925705;2021-08;0.1543
1253437108265925705;2021-09;0.1519
1253437108265925705;2021-09;0.1519
1253437108265925705;2021-09;0.1519
1253437108265925705;2021-09;0.1519
1253437108265925705;2021-09;0.1519
1253437108265925705;2021-10;0.1613
1253437108265925705;2021-10;0.1613
1253437108265925705;2021-10;0.1613
1253437108265925705;2021-10;0.1616
1253437108265925705;2021-11;0.1613
1253437108265925705;2021-11;0.1613
1269153452773908541;2021-07;0.1453
1269153452773908541;2021-08;0.1308
1269153452773908541;2021-10;0.1321
1269153452773908541;2021-11;0.1283
1269153452773908541;2021-11;0.1272
1272921915900711149;2021-07;0.1548
1272921915900711149;2021-07;0.1548
1272921915900711149;2021-08;0.1547
1272921915900711149;2021-08;0.1547
1272921915900711149;2021-08;0.1547
1272921915900711149;2021-09;0.1547
1272921915900711149;2021-09;0.1547
1272921915900711149;2021-09;0.1547
1272921915900711149;2021-10;0.1596
1272921915900711149;2021-10;0.1596
1273229638516517354;2021-07;0.3214
1273229638516517354;2021-08;0.3205
1273229638516517354;2021-08;0.3121
1273229638516517354;2021-09;0.3124
1273229638516517354;2021-10;0.3123
1276604410881911401;2021-07;0.5183
1276604410881911401;2021-07;0.5183
1276604410881911401;2021-07;0.5056
1276604410881911401;2021-07;0.5056
1276604410881911401;2021-07;0.5056
1276604410881911401;2021-07;0.5183
1276604410881911401;2021-07;0.5056
1276604410881911401;2021-07;0.5183
1276604410881911401;2021-07;0.5056
1276604410881911401;2021-07;0.5038
1276604410881911401;2021-07;0.5183
1276604410881911401;2021-07;0.5056
1276604410881911401;2021-07;0.5183
1276604410881911401;2021-07;0.5183
1276604410881911401;2021-07;0.5183
1276604410881911401;2021-08;0.4946
1276604410881911401;2021-08;0.4839
1276604410881911401;2021-08;0.4946
1276604410881911401;2021-08;0.4839
1276604410881911401;2021-08;0.4839
1276604410881911401;2021-08;0.4946
1276604410881911401;2021-08;0.4946
1276604410881911401;2021-08;0.4839
1276604410881911401;2021-08;0.4946
1276604410881911401;2021-08;0.4847
1276604410881911401;2021-08;0.4954
1276604410881911401;2021-08;0.4847
1276604410881911401;2021-08;0.4847
1276604410881911401;2021-08;0.4954
1276604410881911401;2021-08;0.4847
1276604410881911401;2021-08;0.4765
1276604410881911401;2021-08;0.4766
1276604410881911401;2021-08;0.4766
1276604410881911401;2021-08;0.4839
1276604410881911401;2021-08;0.4839
1276604410881911401;2021-08;0.4766
1276604410881911401;2021-09;0.5293
1276604410881911401;2021-09;0.5293
1276604410881911401;2021-09;0.5166
1276604410881911401;2021-09;0.5166
1276604410881911401;2021-09;0.5293
1276604410881911401;2021-09;0.5166
1276604410881911401;2021-09;0.5293
1276604410881911401;2021-09;0.5042
1276604410881911401;2021-09;0.5069
1276604410881911401;2021-09;0.4941
1276604410881911401;2021-09;0.5069
1276604410881911401;2021-09;0.4941
1276604410881911401;2021-09;0.4941
1276604410881911401;2021-10;0.4797
1276604410881911401;2021-10;0.4662
1276604410881911401;2021-10;0.4789
1276604410881911401;2021-10;0.4662
1276604410881911401;2021-10;0.5064
1276604410881911401;2021-10;0.5107
1276604410881911401;2021-10;0.5064
1276604410881911401;2021-10;0.5064
1276604410881911401;2021-10;0.5107
1276604410881911401;2021-11;0.4897
1276604410881911401;2021-11;0.4909
1276604410881911401;2021-11;0.4855
1285245417998627607;2021-08;0.6173
1285245417998627607;2021-10;0.6002
1292049196559782171;2021-07;0.463
1292049196559782171;2021-07;0.4545
1292049196559782171;2021-08;0.4545
1292049196559782171;2021-08;0.4545
1292049196559782171;2021-08;0.4545
1292049196559782171;2021-08;0.4545
1292049196559782171;2021-08;0.4608
1292049196559782171;2021-08;0.4523
1292049196559782171;2021-08;0.4523
1292049196559782171;2021-09;0.4523
1292049196559782171;2021-09;0.4373
1292049196559782171;2021-09;0.4414
1292049196559782171;2021-09;0.4373
1292049196559782171;2021-10;0.44
1292049196559782171;2021-10;0.44
1292049196559782171;2021-10;0.4482
1292049196559782171;2021-10;0.4482
1292049196559782171;2021-10;0.4482
1292049196559782171;2021-10;0.4441
1292049196559782171;2021-10;0.4527
1292049196559782171;2021-10;0.4482
1292049196559782171;2021-11;0.4421
1292049196559782171;2021-11;0.4484
1292049196559782171;2021-11;0.4484
1292049196559782171;2021-11;0.4484
1292049196559782171;2021-11;0.4484
1292049196559782171;2021-11;0.4615
1299146298565441811;2021-07;0.4474
1299146298565441811;2021-07;0.4448
1299146298565441811;2021-07;0.4466
1299146298565441811;2021-08;0.4617
1299146298565441811;2021-08;0.4624
1299146298565441811;2021-09;0.4427
1299146298565441811;2021-10;0.6945
1299146298565441811;2021-10;0.4513
1299146298565441811;2021-11;0.4418
1299146298565441811;2021-11;0.4275
1308019675417057675;2021-07;0.2694
1308019675417057675;2021-07;0.2694
1308019675417057675;2021-07;0.2712
1308019675417057675;2021-07;0.2712
1308019675417057675;2021-08;0.2632
1308019675417057675;2021-08;0.2614
1308019675417057675;2021-08;0.2614
1308019675417057675;2021-09;0.5131
1308019675417057675;2021-09;0.2682
1308019675417057675;2021-09;0.2682
1308019675417057675;2021-09;0.2682
1308019675417057675;2021-10;0.2606
1308019675417057675;2021-10;0.262
1308019675417057675;2021-10;0.2606
1308019675417057675;2021-10;0.2577
1308019675417057675;2021-10;0.2577
1308019675417057675;2021-10;0.2577
1308019675417057675;2021-11;0.2791
1308019675417057675;2021-11;0.2791
1310335287370721834;2021-10;0.631
1311488706225587300;2021-10;0.311
1329553496073467331;2021-07;0.164
1329553496073467331;2021-07;0.164
1329553496073467331;2021-08;0.163
1329553496073467331;2021-09;0.159
1329553496073467331;2021-10;0.1628
1329553496073467331;2021-10;0.1624
1334091158016312155;2021-08;0.2535
1334091158016312155;2021-09;0.2483
1334091158016312155;2021-10;0.2493
1343530446996409207;2021-07;0.1845
1343530446996409207;2021-07;0.1842
1343530446996409207;2021-07;0.1845
1343530446996409207;2021-08;0.1845
1343530446996409207;2021-08;0.1842
1343530446996409207;2021-08;0.1799
1343530446996409207;2021-08;0.1799
1343530446996409207;2021-08;0.1799
1343530446996409207;2021-09;0.1799
1343530446996409207;2021-09;0.1792
1343530446996409207;2021-09;0.1788
1343530446996409207;2021-09;0.1792
1343530446996409207;2021-10;0.1788
1343530446996409207;2021-10;0.1792
1343530446996409207;2021-11;0.1934
1343530446996409207;2021-11;0.1934
1357573192598249600;2021-07;0.4079
1357573192598249600;2021-07;0.4079
1357573192598249600;2021-07;0.4071
1357573192598249600;2021-07;0.4071
1357573192598249600;2021-08;0.4058
1357573192598249600;2021-08;0.4051
1357573192598249600;2021-08;0.4058
1357573192598249600;2021-08;0.4058
1357573192598249600;2021-08;0.4058
1357573192598249600;2021-08;0.4066
1357573192598249600;2021-08;0.4066
1357573192598249600;2021-09;0.4215
1357573192598249600;2021-09;0.4215
1357573192598249600;2021-09;0.4239
1366416810235233769;2021-07;0.1671
1366416810235233769;2021-07;0.1671
1366416810235233769;2021-07;0.1671
1366416810235233769;2021-07;0.4449
1366416810235233769;2021-07;0.1671
1366416810235233769;2021-07;0.1671
1366416810235233769;2021-07;0.1662
1366416810235233769;2021-07;0.1662
1366416810235233769;2021-08;0.1671
1366416810235233769;2021-09;0.1649
1366416810235233769;2021-09;0.1649
1366416810235233769;2021-10;0.1726
1366416810235233769;2021-10;0.1841
1366416810235233769;2021-10;0.1841
1366416810235233769;2021-10;0.1841
1366416810235233769;2021-11;0.4408
1366416810235233769;2021-11;0.1772
1366416810235233769;2021-11;0.1772
1368430815953333691;2021-07;0.6556
1368430815953333691;2021-07;0.6522
1368430815953333691;2021-08;0.6482
1368430815953333691;2021-09;0.6366
1368430815953333691;2021-10;0.6273
1368430815953333691;2021-10;0.6273
1396078312562623766;2021-08;0.745
1396078312562623766;2021-09;0.7202
1396078312562623766;2021-11;0.7294
1414132620714431952;2021-08;0.6954
1414132620714431952;2021-09;0.6954
1414132620714431952;2021-09;0.6937
1415340753324392369;2021-09;0.2176
1420529738304793615;2021-07;0.2646
1420529738304793615;2021-09;0.2507
1420529738304793615;2021-10;0.2393
1420529738304793615;2021-10;0.2254
1420529738304793615;2021-11;0.2068
1423952977138155129;2021-07;0.1779
1423952977138155129;2021-07;0.1768
1423952977138155129;2021-08;0.1768
1423952977138155129;2021-08;0.1768
1423952977138155129;2021-09;0.1787
1423952977138155129;2021-09;0.1787
1423952977138155129;2021-10;0.179
1430896989654626045;2021-07;0.4413
1430896989654626045;2021-07;0.4413
1430896989654626045;2021-07;0.4413
1430896989654626045;2021-08;0.4435
1430896989654626045;2021-08;0.4435
1430896989654626045;2021-08;0.4524
1430896989654626045;2021-08;0.4524
1430896989654626045;2021-09;0.4585
1430896989654626045;2021-11;0.4062
1430896989654626045;2021-11;0.4468
1430896989654626045;2021-11;0.6876
1430896989654626045;2021-11;0.4468
1430896989654626045;2021-11;0.4468
1430896989654626045;2021-11;0.4468
1430896989654626045;2021-11;0.4468
1454789421854453615;2021-07;0.5077
1454789421854453615;2021-07;0.5176
1454789421854453615;2021-07;0.5094
1454789421854453615;2021-07;0.5119
1454789421854453615;2021-07;0.5074
1454789421854453615;2021-07;0.5074
1454789421854453615;2021-07;0.5054
1454789421854453615;2021-07;0.505
1454789421854453615;2021-07;0.5054
1454789421854453615;2021-07;0.4852
1454789421854453615;2021-08;0.4852
1454789421854453615;2021-08;0.4852
1454789421854453615;2021-08;0.4852
1454789421854453615;2021-08;0.4852
1454789421854453615;2021-08;0.4848
1454789421854453615;2021-08;0.4848
1454789421854453615;2021-08;0.4846
1454789421854453615;2021-09;0.7296
1454789421854453615;2021-09;0.4846
1454789421854453615;2021-09;0.4852
1454789421854453615;2021-09;0.4846
1454789421854453615;2021-09;0.4833
1454789421854453615;2021-09;0.4844
1454789421854453615;2021-09;0.4844
1454789421854453615;2021-09;0.473
1454789421854453615;2021-09;0.473
1454789421854453615;2021-09;0.4685
1454789421854453615;2021-09;0.4685
1454789421854453615;2021-09;0.4685
1454789421854453615;2021-09;0.4685
1454789421854453615;2021-10;0.4725
1454789421854453615;2021-10;0.4715
1454789421854453615;2021-10;0.4761
1454789421854453615;2021-10;0.476
1454789421854453615;2021-10;0.476
1454789421854453615;2021-11;0.4713
1454789421854453615;2021-11;0.472
1454789421854453615;2021-11;0.7265
1454789421854453615;2021-11;0.4699
1454789421854453615;2021-11;0.4729
1454789421854453615;2021-11;0.4691
1462395707491634845;2021-09;0.7346
1462395707491634845;2021-11;0.7286
1462395707491634845;2021-11;0.7286
1467843186411742274;2021-07;0.7592
1467843186411742274;2021-08;0.5185
1467843186411742274;2021-08;0.5125
1467843186411742274;2021-09;0.4956
1467843186411742274;2021-10;0.4956
1467843186411742274;2021-10;0.4542
1467843186411742274;2021-10;0.4542
1467843186411742274;2021-11;0.4508
1467843186411742274;2021-11;0.4497
1477629972594346481;2021-07;0.3332
1477629972594346481;2021-07;0.6142
1477629972594346481;2021-07;0.3332
1477629972594346481;2021-07;0.3337
1477629972594346481;2021-08;0.3637
1477629972594346481;2021-08;0.6422
1477629972594346481;2021-08;0.3637
1477629972594346481;2021-08;0.3592
1477629972594346481;2021-08;0.3637
1477629972594346481;2021-09;0.334
1477629972594346481;2021-09;0.3314
1477629972594346481;2021-09;0.3314
1477629972594346481;2021-10;0.3314
1477629972594346481;2021-10;0.3271
1477629972594346481;2021-11;0.3271
1477629972594346481;2021-11;0.3271
1477629972594346481;2021-11;0.3275
1477629972594346481;2021-11;0.3272
1507697130807703164;2021-07;0.1937
1507697130807703164;2021-07;0.2038
1507697130807703164;2021-08;0.2065
1507697130807703164;2021-08;0.2065
1507697130807703164;2021-09;0.1926
1507697130807703164;2021-09;0.1926
1507697130807703164;2021-09;0.1926
1507697130807703164;2021-09;0.1937
1507697130807703164;2021-11;0.1939
1507697130807703164;2021-11;0.1939
1507697130807703164;2021-11;0.1928
1507697130807703164;2021-11;0.1928
1533755281771668509;2021-08;0.1603
1533755281771668509;2021-09;0.1614
1533755281771668509;2021-09;0.1614
1533755281771668509;2021-10;0.1632
1533755281771668509;2021-11;0.162
1533755281771668509;2021-11;0.1577
1536087798470875922;2021-07;0.6165
1536087798470875922;2021-07;0.6113
1536087798470875922;2021-07;0.6133
1536087798470875922;2021-07;0.6133
1536087798470875922;2021-07;0.6133
1536087798470875922;2021-07;0.6092
1536087798470875922;2021-07;0.6057
1536087798470875922;2021-08;0.6007
1536087798470875922;2021-08;0.6048
1536087798470875922;2021-08;0.6028
1536087798470875922;2021-08;0.6007
1536087798470875922;2021-08;0.6007
1536087798470875922;2021-08;0.6028
1536087798470875922;2021-08;0.6007
1536087798470875922;2021-08;0.6053
1536087798470875922;2021-09;0.5942
1536087798470875922;2021-09;0.5922
1536087798470875922;2021-09;0.58
1536087798470875922;2021-09;0.58
1536087798470875922;2021-09;0.58
1536087798470875922;2021-10;0.5988
1536087798470875922;2021-10;0.5947
1536087798470875922;2021-10;0.5947
1536087798470875922;2021-10;0.5988
1536087798470875922;2021-11;0.5827
1543875954928694094;2021-07;0.2581
1543875954928694094;2021-07;0.2581
1543875954928694094;2021-08;0.2561
1543875954928694094;2021-08;0.2561
1543875954928694094;2021-08;0.2565
1543875954928694094;2021-09;0.2565
1543875954928694094;2021-09;0.2565
1543875954928694094;2021-09;0.2565
1543875954928694094;2021-09;0.2561
1543875954928694094;2021-10;0.3299
1543875954928694094;2021-10;0.3299
1543875954928694094;2021-10;0.3314
1543875954928694094;2021-11;0.2553
1551531256789550891;2021-07;0.1801
1551531256789550891;2021-07;0.1801
1551531256789550891;2021-07;0.1801
1551531256789550891;2021-08;0.1844
1551531256789550891;2021-09;0.1901
1551531256789550891;2021-09;0.1853
1551531256789550891;2021-09;0.1853
1551531256789550891;2021-09;0.1853
1551531256789550891;2021-09;0.1853
1551531256789550891;2021-10;0.1801
1551531256789550891;2021-10;0.1794
1551531256789550891;2021-10;0.179
1551531256789550891;2021-11;0.179
1551531256789550891;2021-11;0.179
1553628056929342565;2021-07;0.4214
1553628056929342565;2021-07;0.4233
1553628056929342565;2021-07;0.4233
1553628056929342565;2021-07;0.4288
1553628056929342565;2021-08;0.5975
1553628056929342565;2021-08;0.4328
1553628056929342565;2021-08;0.4328
1553628056929342565;2021-08;0.4317
1553628056929342565;2021-08;0.4317
1553628056929342565;2021-09;0.4238
1553628056929342565;2021-09;0.4238
1574054842704135993;2021-08;0.2307
1579681122696922043;2021-07;0.3302
1579681122696922043;2021-08;0.3043
1579681122696922043;2021-08;0.3043
1579681122696922043;2021-10;0.2974
1592581784061157609;2021-11;0.2198
1611146298923153842;2021-07;0.1701
1611146298923153842;2021-07;0.1705
1611146298923153842;2021-07;0.1701
1611146298923153842;2021-08;0.1661
1611146298923153842;2021-08;0.1661
1611146298923153842;2021-09;0.2882
1611146298923153842;2021-09;0.1644
1611146298923153842;2021-09;0.1613
1611146298923153842;2021-09;0.1613
1611146298923153842;2021-10;0.1613
1611146298923153842;2021-10;0.1613
1611146298923153842;2021-11;0.1614
1613152204777372951;2021-07;0.3806
1613152204777372951;2021-07;0.3795
1613152204777372951;2021-08;0.3795
1613152204777372951;2021-08;0.3749
1613152204777372951;2021-09;0.3732
1613152204777372951;2021-11;0.372
1616952665234409442;2021-07;0.4835
1616952665234409442;2021-07;0.4632
1616952665234409442;2021-07;0.4633
1616952665234409442;2021-07;0.4633
1616952665234409442;2021-07;0.4632
1616952665234409442;2021-08;0.6892
1616952665234409442;2021-08;0.4232
1616952665234409442;2021-08;0.4232
1616952665234409442;2021-08;0.4218
1616952665234409442;2021-08;0.5599
1616952665234409442;2021-08;0.4217
1616952665234409442;2021-09;0.4232
1616952665234409442;2021-09;0.4231
1616952665234409442;2021-10;0.4171
1616952665234409442;2021-10;0.4937
1616952665234409442;2021-10;0.4164
1616952665234409442;2021-10;0.669
1616952665234409442;2021-10;0.6752
1616952665234409442;2021-10;0.6718
1616952665234409442;2021-10;0.4094
1616952665234409442;2021-10;0.4097
1616952665234409442;2021-10;0.4094
1616952665234409442;2021-10;0.4097
1616952665234409442;2021-10;0.4047
1616952665234409442;2021-10;0.3968
1616952665234409442;2021-10;0.3983
1616952665234409442;2021-10;0.3987
1616952665234409442;2021-10;0.3982
1616952665234409442;2021-10;0.3968
1616952665234409442;2021-10;0.3959
1616952665234409442;2021-10;0.3955
1616952665234409442;2021-10;0.3958
1616952665234409442;2021-11;0.5372
1616952665234409442;2021-11;0.4007
1616952665234409442;2021-11;0.4013
1617695035450525647;2021-07;0.1166
1617695035450525647;2021-07;0.1166
1617695035450525647;2021-07;0.1166
1617695035450525647;2021-07;0.1166
1617695035450525647;2021-07;0.1166
1617695035450525647;2021-07;0.1236
1617695035450525647;2021-07;0.1236
1617695035450525647;2021-07;0.1234
1617695035450525647;2021-07;0.1234
1617695035450525647;2021-07;0.1234
1617695035450525647;2021-07;0.1234
1617695035450525647;2021-07;0.1234
1617695035450525647;2021-07;0.1234
1617695035450525647;2021-07;0.1234
1617695035450525647;2021-07;0.1234
1617695035450525647;2021-08;0.1233
1617695035450525647;2021-08;0.1236
1617695035450525647;2021-08;0.1233
1617695035450525647;2021-08;0.1233
1617695035450525647;2021-08;0.1233
1617695035450525647;2021-08;0.1233
1617695035450525647;2021-08;0.1233
1617695035450525647;2021-08;0.1233
1617695035450525647;2021-08;0.1233
1617695035450525647;2021-08;0.1236
1617695035450525647;2021-08;0.1174
1617695035450525647;2021-09;0.1184
1617695035450525647;2021-09;0.183
1617695035450525647;2021-09;0.1184
1617695035450525647;2021-09;0.183
1617695035450525647;2021-09;0.1184
1617695035450525647;2021-09;0.1184
1617695035450525647;2021-09;0.1184
1617695035450525647;2021-10;0.1214
1617695035450525647;2021-10;0.1701
1617695035450525647;2021-10;0.1214
1617695035450525647;2021-10;0.1214
1617695035450525647;2021-10;0.1219
1617695035450525647;2021-10;0.1219
1617695035450525647;2021-10;0.1217
1617695035450525647;2021-10;0.1217
1617695035450525647;2021-10;0.1946
1617695035450525647;2021-10;0.1217
1617695035450525647;2021-11;0.1175
1617695035450525647;2021-11;0.1175
1617695035450525647;2021-11;0.1175
1617695035450525647;2021-11;0.1937
1617695035450525647;2021-11;0.1201
1637960623843047520;2021-07;0.6342
1637960623843047520;2021-07;0.631
1637960623843047520;2021-07;0.7818
1637960623843047520;2021-07;0.633
1637960623843047520;2021-07;0.6433
1637960623843047520;2021-07;0.7853
1637960623843047520;2021-07;0.6433
1637960623843047520;2021-07;0.6433
1637960623843047520;2021-07;0.6433
1637960623843047520;2021-07;0.6363
1637960623843047520;2021-08;0.6414
1637960623843047520;2021-08;0.6294
1637960623843047520;2021-08;0.6314
1637960623843047520;2021-08;0.6295
1637960623843047520;2021-08;0.7712
1637960623843047520;2021-09;0.7555
1637960623843047520;2021-09;0.602
1637960623843047520;2021-09;0.6007
1637960623843047520;2021-09;0.6078
1637960623843047520;2021-10;0.6115
1637960623843047520;2021-10;0.6095
1637960623843047520;2021-10;0.6012
1658487213084590146;2021-08;0.5527
1661240395903230676;2021-07;0.6187
1661240395903230676;2021-07;0.6187
1661240395903230676;2021-07;0.6194
1661240395903230676;2021-07;0.6187
1661240395903230676;2021-07;0.6173
1661240395903230676;2021-07;0.6173
1661240395903230676;2021-07;0.6173
1661240395903230676;2021-07;0.6162
1661240395903230676;2021-08;0.6417
1661240395903230676;2021-09;0.6175
1661240395903230676;2021-09;0.6175
1661240395903230676;2021-10;0.6133
1661240395903230676;2021-10;0.6133
1661240395903230676;2021-10;0.6139
1661240395903230676;2021-11;0.6152
1661240395903230676;2021-11;0.6152
1661240395903230676;2021-11;0.6152
1661240395903230676;2021-11;0.6152
1661240395903230676;2021-11;0.6152
1667173444642500307;2021-10;0.2155
1667173444642500307;2021-10;0.2011
1667173444642500307;2021-11;0.2
1668564607105585557;2021-09;0.5734
1674864668198542837;2021-07;0.6153
1674864668198542837;2021-07;0.6137
1678680306005074426;2021-07;0.1904
1678680306005074426;2021-07;0.1904
1678680306005074426;2021-07;0.1904
1678680306005074426;2021-07;0.189
1678680306005074426;2021-10;0.1838
1678680306005074426;2021-10;0.1838
1678680306005074426;2021-11;0.1877
1678680306005074426;2021-11;0.1877
1678680306005074426;2021-11;0.1847
1683619849073499603;2021-07;0.2216
1683619849073499603;2021-07;0.2216
1683619849073499603;2021-07;0.2202
1683619849073499603;2021-08;0.2322
1683619849073499603;2021-08;0.2336
1683619849073499603;2021-08;0.2322
1683619849073499603;2021-08;0.2336
1683619849073499603;2021-08;0.2322
1683619849073499603;2021-09;0.2234
1683619849073499603;2021-09;0.2234
1683619849073499603;2021-09;0.2234
1683619849073499603;2021-09;0.2234
1683619849073499603;2021-10;0.2225
1683619849073499603;2021-10;0.2225
1683619849073499603;2021-10;0.2225
1683619849073499603;2021-10;0.2211
1683619849073499603;2021-11;0.2332
1683619849073499603;2021-11;0.4875
1683619849073499603;2021-11;0.2318
1683619849073499603;2021-11;0.2318
1683619849073499603;2021-11;0.2381
1687017009357941608;2021-08;0.4731
1687017009357941608;2021-08;0.4893
1692423451726508456;2021-07;0.1786
1696462947583294958;2021-07;0.1969
1696462947583294958;2021-07;0.1969
1696462947583294958;2021-07;0.1969
1696462947583294958;2021-08;0.1953
1696462947583294958;2021-08;0.1953
1696462947583294958;2021-09;0.4534
1696462947583294958;2021-09;0.1999
1696462947583294958;2021-10;0.1975
1696462947583294958;2021-11;0.1946
1696462947583294958;2021-11;0.1946
1698828605814171242;2021-07;0.1762
1698828605814171242;2021-07;0.1762
1698828605814171242;2021-08;0.1762
1698828605814171242;2021-08;0.1762
1698828605814171242;2021-09;0.1772
1698828605814171242;2021-09;0.1772
1698828605814171242;2021-09;0.1772
1698828605814171242;2021-10;0.1775
1698828605814171242;2021-10;0.1742
1698828605814171242;2021-10;0.1742
1708019696828098378;2021-08;0.857
1708019696828098378;2021-08;0.857
1708019696828098378;2021-09;0.7868
1708019696828098378;2021-09;0.7871
1708019696828098378;2021-09;0.7866
1708019696828098378;2021-09;0.7866
1708019696828098378;2021-09;0.7866
1708019696828098378;2021-10;0.8997
1708019696828098378;2021-10;0.8259
1708019696828098378;2021-10;0.8253
1708019696828098378;2021-10;0.8253
1708019696828098378;2021-10;0.8241
1708019696828098378;2021-11;0.7824
1711114950158155307;2021-07;0.1792
1712483726555581515;2021-11;0.2028
1717812527056208209;2021-07;0.7495
1717812527056208209;2021-07;0.7462
1717812527056208209;2021-07;0.7462
1717812527056208209;2021-09;0.7472
1717812527056208209;2021-09;0.7472
1717812527056208209;2021-10;0.7435
1717812527056208209;2021-10;0.7456
1717812527056208209;2021-11;0.7456
1735718258017802778;2021-10;0.4638
1735718258017802778;2021-10;0.4623
1738460583932152602;2021-08;0.8639
1738460583932152602;2021-11;0.8366
1741049493106216406;2021-07;0.7171
1741049493106216406;2021-08;0.6862
1741049493106216406;2021-09;0.4062
1741049493106216406;2021-09;0.3968
1741049493106216406;2021-11;0.3555
1741049493106216406;2021-11;0.3559
1741049493106216406;2021-11;0.3576
1748142500108801439;2021-10;0.181
1757249986361236700;2021-08;0.1837
1767360303789815418;2021-07;0.1696
1767360303789815418;2021-11;0.21
1778014915038250584;2021-07;0.733
1778014915038250584;2021-07;0.7417
1778014915038250584;2021-07;0.7424
1778014915038250584;2021-08;0.7024
1778014915038250584;2021-08;0.6901
1778014915038250584;2021-09;0.7442
1778014915038250584;2021-10;0.7009
1788369195969129749;2021-07;0.1964
1788369195969129749;2021-07;0.1916
1788369195969129749;2021-08;0.1745
1788369195969129749;2021-09;0.1734
1788369195969129749;2021-09;0.1734
1788369195969129749;2021-09;0.1731
1788369195969129749;2021-09;0.1734
