SAFRA_REF,INADIMPLENTE,VALOR_A_PAGAR,TAXA,RENDA_MES_ANTERIOR,DIAS_DE_CADASTRO,QTD_COBRANCAS_ANTERIORES,QTD_ATRASOS_ANTERIORES,TAXA_ATRASO_HISTORICA,FLAG_PF,PORTE_MEDIO,PORTE_Outros / Nao aplica ,PORTE_PEQUENO,SEGMENTO_INDUSTRIAL_Indústria,SEGMENTO_INDUSTRIAL_Outros / Nao aplica ,SEGMENTO_INDUSTRIAL_Serviços,REGIAO_Desconhecido,REGIAO_Nordeste,REGIAO_Norte,REGIAO_Sudeste,REGIAO_Sul
2019-01-01,0,133646.59,5.99,360613.0,520,11,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-01-01,0,134065.45,5.99,360613.0,522,12,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-01-01,0,133737.42,5.99,360613.0,542,13,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-02-01,0,132533.3,5.99,348298.0,557,14,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-04-01,0,137300.05,5.99,398179.0,617,15,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-05-01,0,147880.9,8.99,275924.0,644,16,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-05-01,0,37578.2,5.99,275924.0,651,17,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-05-01,0,138215.1,5.99,275924.0,661,18,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-05-01,0,63819.77,5.99,275924.0,663,19,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-06-01,0,141941.9,5.99,67132.0,669,20,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-08-01,0,137387.45,5.99,85429.0,730,21,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-08-01,0,76166.93,5.99,85429.0,739,22,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-08-01,0,141350.26,5.99,85429.0,752,23,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-09-01,0,148228.9,8.99,373914.0,785,24,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-10-01,0,147559.5,8.99,191678.0,787,25,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-10-01,0,147734.61,8.99,191678.0,788,26,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-10-01,0,34758.695,8.99,191678.0,800,27,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-10-01,0,150673.73,6.99,191678.0,813,28,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-11-01,0,25506.24,6.99,511127.0,829,29,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-11-01,0,68816.0,4.99,511127.0,833,30,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-11-01,0,19337.5,4.99,511127.0,833,31,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-11-01,0,16186.95,4.99,511127.0,840,32,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-11-01,0,69894.44,4.99,511127.0,840,33,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-11-01,0,30884.8,4.99,511127.0,843,34,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-12-01,0,19245.95,4.99,890887.0,851,35,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-12-01,0,69894.44,4.99,890887.0,851,36,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2019-12-01,0,26521.12,4.99,890887.0,868,37,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-01,0,26170.48,4.99,355660.0,878,38,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-01,0,16281.45,4.99,355660.0,885,39,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-01,0,96337.2,4.99,355660.0,885,40,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-01,0,19718.9,4.99,355660.0,887,41,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-01,0,19343.9,4.99,355660.0,887,42,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-01,0,15151.4,5.99,355660.0,899,43,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-01,0,18997.2,5.99,355660.0,901,44,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-01,0,24241.76,5.99,355660.0,903,45,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-01,0,18950.3,5.99,355660.0,904,46,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-01-01,0,19450.3,5.99,355660.0,904,47,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-02-01,0,18995.6,5.99,278870.0,912,48,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-02-01,0,89259.0,5.99,278870.0,915,49,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-02-01,0,15051.5,5.99,278870.0,920,50,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-02-01,0,23675.52,5.99,278870.0,924,51,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-02-01,0,14721.95,5.99,278870.0,925,52,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-02-01,0,63568.12,5.99,278870.0,932,53,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-02-01,0,14239.15,5.99,278870.0,935,54,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-03-01,0,18871.25,5.99,489502.0,939,55,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-03-01,0,18331.25,5.99,489502.0,939,56,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-03-01,0,86414.72,5.99,489502.0,947,57,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-03-01,0,32947.5,5.99,489502.0,950,58,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-04-01,0,31501.2,11.99,206397.0,970,59,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-04-01,0,15407.45,5.99,206397.0,994,60,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-04-01,0,11555.7,5.99,206397.0,995,61,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-04-01,0,26675.88,5.99,206397.0,997,62,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-05-01,0,38865.24,5.99,80362.0,1011,63,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-05-01,0,83120.8,8.99,80362.0,1016,64,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-05-01,0,33736.6,8.99,80362.0,1017,65,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-06-01,0,25365.0,8.99,246963.0,1036,66,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-06-01,0,17215.5,8.99,246963.0,1037,67,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-06-01,0,35274.0,8.99,246963.0,1043,68,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-06-01,0,90294.75,8.99,246963.0,1045,69,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-07-01,0,78865.8,8.99,34992.0,1060,70,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-07-01,0,14259.5,8.99,34992.0,1071,71,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-07-01,0,94188.6,6.99,34992.0,1088,72,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-08-01,0,87668.1,6.99,544520.0,1099,73,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-08-01,0,33032.64,6.99,544520.0,1120,74,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-09-01,0,21749.34,6.99,737541.0,1123,75,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-09-01,0,22229.34,6.99,737541.0,1127,76,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-09-01,0,101170.21,6.99,737541.0,1131,77,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-09-01,0,21987.2,6.99,737541.0,1131,78,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-09-01,0,43918.56,6.99,737541.0,1134,79,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-09-01,0,38355.8,6.99,737541.0,1137,80,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-09-01,0,91661.13,6.99,737541.0,1138,81,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-09-01,0,88661.13,6.99,737541.0,1138,82,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-09-01,0,97566.35,6.99,737541.0,1141,83,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-09-01,0,97135.5,6.99,737541.0,1142,84,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-09-01,0,22950.3,6.99,737541.0,1142,85,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-09-01,0,23155.76,6.99,737541.0,1150,86,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-10-01,0,22142.1,6.99,237128.0,1166,87,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-10-01,0,22693.6,6.99,237128.0,1167,88,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-10-01,0,22527.36,5.99,237128.0,1171,89,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-10-01,0,29396.8,5.99,237128.0,1178,90,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-11-01,0,44911.8,5.99,127909.0,1188,91,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-11-01,0,103010.25,5.99,127909.0,1191,92,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-11-01,0,23085.84,5.99,127909.0,1192,93,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-11-01,0,23093.7,4.99,127909.0,1211,94,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-12-01,0,37698.96,4.99,34605.0,1213,95,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-12-01,0,47123.7,4.99,34605.0,1214,96,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-12-01,0,38967.5,4.99,34605.0,1214,97,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-12-01,0,45561.0,4.99,34605.0,1214,98,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-12-01,0,19433.75,4.99,34605.0,1219,99,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-12-01,0,19433.75,4.99,34605.0,1220,100,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-12-01,0,68418.02,11.99,34605.0,1236,101,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-12-01,0,93297.3,11.99,34605.0,1239,102,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-12-01,0,15845.0,11.99,34605.0,1242,103,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2020-12-01,0,124396.4,11.99,34605.0,1243,104,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-01-01,0,30916.32,11.99,137274.0,1244,105,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-01-01,0,112052.85,5.99,137274.0,1260,106,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-01-01,0,112052.5,5.99,137274.0,1263,107,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-01-01,0,20941.95,5.99,137274.0,1264,108,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-01-01,0,96045.0,5.99,137274.0,1265,109,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-01-01,0,89964.0,5.99,137274.0,1271,110,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-01-01,0,21644.45,5.99,137274.0,1271,111,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-01-01,0,116620.0,5.99,137274.0,1272,112,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-02-01,0,18779.05,5.99,365178.0,1278,113,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-02-01,0,148235.6,5.99,365178.0,1279,114,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-02-01,0,22390.95,5.99,365178.0,1284,115,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-02-01,0,23490.95,8.99,365178.0,1288,116,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-02-01,0,35363.7,8.99,365178.0,1292,117,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-02-01,0,122394.35,8.99,365178.0,1295,118,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-02-01,0,123123.35,8.99,365178.0,1295,119,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-02-01,0,47501.9,8.99,365178.0,1296,120,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-02-01,0,18215.05,8.99,365178.0,1296,121,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-02-01,0,57302.28,8.99,365178.0,1302,122,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-02-01,0,17938.0,8.99,365178.0,1302,123,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-03-01,0,14757.57,8.99,437965.0,1309,124,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-03-01,0,25800.39,8.99,437965.0,1309,125,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-03-01,0,36857.6,8.99,437965.0,1310,126,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-03-01,0,107903.1,8.99,437965.0,1313,127,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-03-01,0,23551.95,8.99,437965.0,1316,128,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-03-01,0,61145.26,6.99,437965.0,1323,129,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-03-01,0,105446.4,6.99,437965.0,1333,130,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-03-01,0,23301.95,6.99,437965.0,1333,131,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-04-01,0,14382.9,6.99,61809.0,1355,132,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-04-01,0,19665.0,6.99,61809.0,1355,133,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-04-01,0,9788.6,6.99,61809.0,1355,134,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-04-01,0,129833.22,6.99,61809.0,1359,135,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-04-01,0,47196.12,6.99,61809.0,1359,136,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-05-01,0,39330.0,6.99,190958.0,1372,137,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-05-01,0,14833.05,6.99,190958.0,1374,138,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-05-01,0,66883.78,6.99,190958.0,1375,139,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-05-01,0,25409.3,5.99,190958.0,1394,140,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-06-01,0,24909.3,5.99,120999.0,1395,141,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-06-01,0,31559.92,5.99,120999.0,1408,142,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-06-01,0,24334.25,8.99,120999.0,1411,143,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-06-01,0,66836.35,8.99,120999.0,1414,144,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-06-01,0,24889.75,8.99,120999.0,1417,145,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-06-01,0,40002.9,8.99,120999.0,1422,146,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2021-06-01,0,25539.75,8.99,120999.0,1423,147,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
2018-09-01,0,22695.0,6.99,240502.0,2773,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0
2018-10-01,0,22182.5,6.99,834377.0,2795,1,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0
2018-12-01,0,41147.0,4.99,650284.0,2852,2,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0
2018-12-01,0,40497.0,4.99,650284.0,2862,3,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-01,0,9875.82,6.99,240502.0,2925,4,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0
2021-05-01,0,70424.2,6.99,439642.0,1366,0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,1,0
2021-06-01,0,65699.9,4.99,418886.0,1401,1,0.0,0.0,0,0,0,1,1,0,0,0,0,0,1,0
2018-12-01,0,28745.1,8.99,240502.0,1914,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0
2019-01-01,0,29256.4,8.99,393407.0,1929,1,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0
2019-01-01,0,43680.6,5.99,393407.0,1932,2,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-01,0,14835.0,5.99,113789.0,1949,3,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-01,1,14835.0,5.99,113789.0,1950,4,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-01,0,15083.5,5.99,113789.0,1954,5,1.0,0.2,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-01,0,45894.0,8.99,113789.0,1974,6,1.0,0.16666666666666666,0,1,0,0,1,0,0,0,0,0,1,0
2019-03-01,0,15306.5,8.99,158402.0,1977,7,1.0,0.14285714285714285,0,1,0,0,1,0,0,0,0,0,1,0
2019-03-01,0,15166.0,5.99,158402.0,1991,8,1.0,0.125,0,1,0,0,1,0,0,0,0,0,1,0
2019-03-01,0,15166.0,5.99,158402.0,1993,9,1.0,0.1111111111111111,0,1,0,0,1,0,0,0,0,0,1,0
2019-03-01,0,15166.0,5.99,158402.0,2001,10,1.0,0.1,0,1,0,0,1,0,0,0,0,0,1,0
2019-05-01,0,31853.0,6.99,215916.0,2038,11,1.0,0.09090909090909091,0,1,0,0,1,0,0,0,0,0,1,0
2019-05-01,0,31091.0,5.99,215916.0,2052,12,1.0,0.08333333333333333,0,1,0,0,1,0,0,0,0,0,1,0
2019-06-01,0,14897.5,5.99,151072.0,2071,13,1.0,0.07692307692307693,0,1,0,0,1,0,0,0,0,0,1,0
2019-06-01,0,14897.5,5.99,151072.0,2079,14,1.0,0.07142857142857142,0,1,0,0,1,0,0,0,0,0,1,0
2019-07-01,0,14625.0,4.99,77840.0,2107,15,1.0,0.06666666666666667,0,1,0,0,1,0,0,0,0,0,1,0
2019-08-01,0,14945.0,6.99,79946.0,2131,16,1.0,0.0625,0,1,0,0,1,0,0,0,0,0,1,0
2019-08-01,0,14945.0,6.99,79946.0,2134,17,1.0,0.058823529411764705,0,1,0,0,1,0,0,0,0,0,1,0
2019-08-01,0,29890.0,6.99,79946.0,2142,18,1.0,0.05555555555555555,0,1,0,0,1,0,0,0,0,0,1,0
2019-08-01,0,14945.0,6.99,79946.0,2142,19,1.0,0.05263157894736842,0,1,0,0,1,0,0,0,0,0,1,0
2019-09-01,0,16159.0,5.99,291601.0,2162,20,1.0,0.05,0,1,0,0,1,0,0,0,0,0,1,0
2019-10-01,0,16102.5,5.99,658891.0,2190,21,1.0,0.047619047619047616,0,1,0,0,1,0,0,0,0,0,1,0
2019-10-01,0,16114.0,5.99,658891.0,2202,22,1.0,0.045454545454545456,0,1,0,0,1,0,0,0,0,0,1,0
2019-10-01,0,15834.0,5.99,658891.0,2216,23,1.0,0.043478260869565216,0,1,0,0,1,0,0,0,0,0,1,0
2019-11-01,0,15950.0,5.99,195932.0,2227,24,1.0,0.041666666666666664,0,1,0,0,1,0,0,0,0,0,1,0
2019-11-01,0,16067.5,5.99,195932.0,2234,25,1.0,0.04,0,1,0,0,1,0,0,0,0,0,1,0
2019-11-01,0,15953.0,5.99,195932.0,2236,26,1.0,0.038461538461538464,0,1,0,0,1,0,0,0,0,0,1,0
2019-11-01,0,16174.0,5.99,195932.0,2243,27,1.0,0.037037037037037035,0,1,0,0,1,0,0,0,0,0,1,0
2019-12-01,0,16186.0,5.99,87287.0,2279,28,1.0,0.03571428571428571,0,1,0,0,1,0,0,0,0,0,1,0
2020-02-01,0,15163.0,5.99,809251.0,2313,29,1.0,0.034482758620689655,0,1,0,0,1,0,0,0,0,0,1,0
2020-02-01,0,15163.0,5.99,809251.0,2318,30,1.0,0.03333333333333333,0,1,0,0,1,0,0,0,0,0,1,0
2020-02-01,0,14708.5,5.99,809251.0,2325,31,1.0,0.03225806451612903,0,1,0,0,1,0,0,0,0,0,1,0
2020-02-01,0,28602.0,6.99,809251.0,2338,32,1.0,0.03125,0,1,0,0,1,0,0,0,0,0,1,0
2020-03-01,0,27431.6,6.99,278784.0,2346,33,1.0,0.030303030303030304,0,1,0,0,1,0,0,0,0,0,1,0
2020-03-01,1,66.39,8.99,278784.0,2363,34,1.0,0.029411764705882353,0,1,0,0,1,0,0,0,0,0,1,0
2020-04-01,0,34758.695,5.99,29104.0,2392,35,2.0,0.05714285714285714,0,1,0,0,1,0,0,0,0,0,1,0
2020-05-01,1,11623.5,5.99,307452.0,2402,36,2.0,0.05555555555555555,0,1,0,0,1,0,0,0,0,0,1,0
2020-05-01,0,12494.5,5.99,307452.0,2420,37,3.0,0.08108108108108109,0,1,0,0,1,0,0,0,0,0,1,0
2020-06-01,0,13538.5,4.99,158067.0,2448,38,3.0,0.07894736842105263,0,1,0,0,1,0,0,0,0,0,1,0
2020-06-01,0,13980.5,4.99,158067.0,2457,39,3.0,0.07692307692307693,0,1,0,0,1,0,0,0,0,0,1,0
2020-07-01,0,14717.0,4.99,338779.0,2483,40,3.0,0.075,0,1,0,0,1,0,0,0,0,0,1,0
2020-08-01,0,15369.5,4.99,530115.0,2506,41,3.0,0.07317073170731707,0,1,0,0,1,0,0,0,0,0,1,0
2020-08-01,0,14721.0,8.99,530115.0,2518,42,3.0,0.07142857142857142,0,1,0,0,1,0,0,0,0,0,1,0
2020-09-01,0,14185.5,8.99,380905.0,2526,43,3.0,0.06976744186046512,0,1,0,0,1,0,0,0,0,0,1,0
2020-09-01,0,14185.5,8.99,380905.0,2535,44,3.0,0.06818181818181818,0,1,0,0,1,0,0,0,0,0,1,0
2020-10-01,0,14818.0,6.99,160971.0,2560,45,3.0,0.06666666666666667,0,1,0,0,1,0,0,0,0,0,1,0
2020-10-01,0,14972.0,11.99,160971.0,2581,46,3.0,0.06521739130434782,0,1,0,0,1,0,0,0,0,0,1,0
2020-11-01,0,15453.0,11.99,293973.0,2589,47,3.0,0.06382978723404255,0,1,0,0,1,0,0,0,0,0,1,0
2020-11-01,0,15453.0,11.99,293973.0,2591,48,3.0,0.0625,0,1,0,0,1,0,0,0,0,0,1,0
2020-11-01,0,15453.0,11.99,293973.0,2593,49,3.0,0.061224489795918366,0,1,0,0,1,0,0,0,0,0,1,0
2020-11-01,0,15738.5,6.99,293973.0,2604,50,3.0,0.06,0,1,0,0,1,0,0,0,0,0,1,0
2020-11-01,0,15250.0,6.99,293973.0,2608,51,3.0,0.058823529411764705,0,1,0,0,1,0,0,0,0,0,1,0
2020-12-01,0,15590.0,6.99,311057.0,2618,52,3.0,0.057692307692307696,0,1,0,0,1,0,0,0,0,0,1,0
2020-12-01,0,15590.0,6.99,311057.0,2623,53,3.0,0.05660377358490566,0,1,0,0,1,0,0,0,0,0,1,0
2020-12-01,0,15611.5,6.99,311057.0,2636,54,3.0,0.05555555555555555,0,1,0,0,1,0,0,0,0,0,1,0
2021-01-01,0,16232.5,6.99,190033.0,2647,55,3.0,0.05454545454545454,0,1,0,0,1,0,0,0,0,0,1,0
2021-01-01,0,16640.0,6.99,190033.0,2662,56,3.0,0.05357142857142857,0,1,0,0,1,0,0,0,0,0,1,0
2021-01-01,0,34476.0,5.99,190033.0,2673,57,3.0,0.05263157894736842,0,1,0,0,1,0,0,0,0,0,1,0
2021-01-01,0,17238.0,5.99,190033.0,2675,58,3.0,0.05172413793103448,0,1,0,0,1,0,0,0,0,0,1,0
2021-01-01,0,17238.0,5.99,190033.0,2677,59,3.0,0.05084745762711865,0,1,0,0,1,0,0,0,0,0,1,0
2021-02-01,0,18130.85,11.99,463648.0,2692,60,3.0,0.05,0,1,0,0,1,0,0,0,0,0,1,0
2021-02-01,0,18130.85,11.99,463648.0,2695,61,3.0,0.04918032786885246,0,1,0,0,1,0,0,0,0,0,1,0
2021-02-01,0,18777.5,11.99,463648.0,2699,62,3.0,0.04838709677419355,0,1,0,0,1,0,0,0,0,0,1,0
2021-03-01,0,18505.01,11.99,293179.0,2720,63,3.0,0.047619047619047616,0,1,0,0,1,0,0,0,0,0,1,0
2021-03-01,0,18202.5,4.99,293179.0,2731,64,3.0,0.046875,0,1,0,0,1,0,0,0,0,0,1,0
2021-03-01,0,18202.5,4.99,293179.0,2733,65,3.0,0.046153846153846156,0,1,0,0,1,0,0,0,0,0,1,0
2021-03-01,0,18202.5,4.99,293179.0,2735,66,3.0,0.045454545454545456,0,1,0,0,1,0,0,0,0,0,1,0
2021-04-01,0,18636.0,4.99,37558.0,2749,67,3.0,0.04477611940298507,0,1,0,0,1,0,0,0,0,0,1,0
2021-05-01,0,20169.5,4.99,36000.0,2770,68,3.0,0.04411764705882353,0,1,0,0,1,0,0,0,0,0,1,0
2021-05-01,0,20169.5,4.99,36000.0,2771,69,3.0,0.043478260869565216,0,1,0,0,1,0,0,0,0,0,1,0
2021-06-01,0,20043.0,4.99,240502.0,2817,70,3.0,0.04285714285714286,0,1,0,0,1,0,0,0,0,0,1,0
2021-06-01,0,20554.5,4.99,240502.0,2820,71,3.0,0.04225352112676056,0,1,0,0,1,0,0,0,0,0,1,0
2021-06-01,0,20554.5,4.99,240502.0,2822,72,3.0,0.041666666666666664,0,1,0,0,1,0,0,0,0,0,1,0
2018-08-01,0,7837.2,8.99,240502.0,6579,0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0
2018-08-01,0,32051.2,8.99,240502.0,6581,1,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0
2018-08-01,0,33716.4,8.99,240502.0,6587,2,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0
2018-08-01,0,32051.2,8.99,240502.0,6589,3,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0
2018-08-01,0,16025.6,8.99,240502.0,6589,4,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0
2018-09-01,0,61460.8,8.99,24619.0,6593,5,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0
2018-09-01,0,48941.55,8.99,24619.0,6610,6,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0
